accuracy,coeff,comb,dataset
0.74060382008626,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.00",IEMO
0.7356746765249538,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.8",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.00",IEMO
0.7412199630314233,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.00",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.8",IEMO
0.7356746765249538,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.80,1.80,1.80,1.80,1.80,1.80",IEMO
0.7369069624152803,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.00",IEMO
0.7412199630314233,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.8",IEMO
0.7387553912507702,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.00",IEMO
0.7387553912507702,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.8",IEMO
0.7375231053604436,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.00",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.00",IEMO
0.7369069624152803,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.8",IEMO
0.74060382008626,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.8",IEMO
0.7418361059765866,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.00",IEMO
0.7362908194701171,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.8",IEMO
0.7387553912507702,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.8",IEMO
0.7362908194701171,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.00",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.00",IEMO
0.7369069624152803,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.00",IEMO
0.7344423906346272,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.8",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.8",IEMO
0.7350585335797906,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.00",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.00",IEMO
0.7356746765249538,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.00",IEMO
